cnty_fips,display_name,Value,theme_range
49005,"""Cache, (UT)""",28.4,21.2 - 34.2 (646)
49007,"""Carbon, (UT)""",34.5,34.3 - 36.5 (611)
49009,"""Daggett, (UT)""",37.4,36.6 - 38.3 (667)
49011,"""Davis, (UT)""",30,21.2 - 34.2 (646)
49013,"""Duchesne, (UT)""",32,21.2 - 34.2 (646)
49015,"""Emery, (UT)""",35.2,34.3 - 36.5 (611)
49017,"""Garfield, (UT)""",38.1,36.6 - 38.3 (667)
49019,"""Grand, (UT)""",35.4,34.3 - 36.5 (611)
49021,"""Iron, (UT)""",31.7,21.2 - 34.2 (646)
49023,"""Juab, (UT)""",32.8,21.2 - 34.2 (646)
49025,"""Kane, (UT)""",37,36.6 - 38.3 (667)
49027,"""Millard, (UT)""",35.6,34.3 - 36.5 (611)
49029,"""Morgan, (UT)""",31.6,21.2 - 34.2 (646)
49031,"""Piute, (UT)""",39.9,38.4 - 40.1 (599)
49033,"""Rich, (UT)""",35.9,34.3 - 36.5 (611)
49035,"""Salt Lake, (UT)""",29.4,21.2 - 34.2 (646)
49037,"""San Juan, (UT)""",35,34.3 - 36.5 (611)
49039,"""Sanpete, (UT)""",33.4,21.2 - 34.2 (646)
49041,"""Sevier, (UT)""",35.3,34.3 - 36.5 (611)
49043,"""Summit, (UT)""",31.4,21.2 - 34.2 (646)
49045,"""Tooele, (UT)""",30.5,21.2 - 34.2 (646)
49047,"""Uintah, (UT)""",31.1,21.2 - 34.2 (646)
49049,"""Utah, (UT)""",26.7,21.2 - 34.2 (646)
49051,"""Wasatch, (UT)""",30,21.2 - 34.2 (646)
49053,"""Washington, (UT)""",36,34.3 - 36.5 (611)
49055,"""Wayne, (UT)""",37.5,36.6 - 38.3 (667)
49057,"""Weber, (UT)""",29.4,21.2 - 34.2 (646)
56003,"""Big Horn, (WY)""",36.3,34.3 - 36.5 (611)
56007,"""Carbon, (WY)""",34.7,34.3 - 36.5 (611)
56013,"""Fremont, (WY)""",34.2,21.2 - 34.2 (646)
56017,"""Hot Springs, (WY)""",39,38.4 - 40.1 (599)
56023,"""Lincoln, (WY)""",35.3,34.3 - 36.5 (611)
56025,"""Natrona, (WY)""",31.2,21.2 - 34.2 (646)
56029,"""Park, (WY)""",36.3,34.3 - 36.5 (611)
56035,"""Sublette, (WY)""",34.4,34.3 - 36.5 (611)
56037,"""Sweetwater, (WY)""",30.4,21.2 - 34.2 (646)
56039,"""Teton, (WY)""",28.7,21.2 - 34.2 (646)
56041,"""Uinta, (WY)""",33.8,21.2 - 34.2 (646)
56043,"""Washakie, (WY)""",36.8,36.6 - 38.3 (667)
22031,"""De Soto, (LA)""",40.5,40.2 - 46.0 (619)
48001,"""Anderson, (TX)""",36,34.3 - 36.5 (611)
48005,"""Angelina, (TX)""",37,36.6 - 38.3 (667)
48007,"""Aransas, (TX)""",42.7,40.2 - 46.0 (619)
48013,"""Atascosa, (TX)""",37.1,36.6 - 38.3 (667)
48015,"""Austin, (TX)""",37.9,36.6 - 38.3 (667)
48019,"""Bandera, (TX)""",42.2,40.2 - 46.0 (619)
48021,"""Bastrop, (TX)""",36.4,34.3 - 36.5 (611)
48025,"""Bee, (TX)""",34.4,34.3 - 36.5 (611)
48027,"""Bell, (TX)""",31.9,21.2 - 34.2 (646)
48029,"""Bexar, (TX)""",32.3,21.2 - 34.2 (646)
48031,"""Blanco, (TX)""",41,40.2 - 46.0 (619)
48035,"""Bosque, (TX)""",41.5,40.2 - 46.0 (619)
48039,"""Brazoria, (TX)""",33.7,21.2 - 34.2 (646)
48041,"""Brazos, (TX)""",29.5,21.2 - 34.2 (646)
48043,"""Brewster, (TX)""",38.7,38.4 - 40.1 (599)
48047,"""Brooks, (TX)""",40.8,40.2 - 46.0 (619)
48049,"""Brown, (TX)""",38.5,38.4 - 40.1 (599)
48051,"""Burleson, (TX)""",39.2,38.4 - 40.1 (599)
48053,"""Burnet, (TX)""",39,38.4 - 40.1 (599)
48055,"""Caldwell, (TX)""",36,34.3 - 36.5 (611)
48057,"""Calhoun, (TX)""",37.9,36.6 - 38.3 (667)
48061,"""Cameron, (TX)""",36.3,34.3 - 36.5 (611)
48071,"""Chambers, (TX)""",34.6,34.3 - 36.5 (611)
48073,"""Cherokee, (TX)""",38.3,36.6 - 38.3 (667)
48081,"""Coke, (TX)""",42.1,40.2 - 46.0 (619)
48083,"""Coleman, (TX)""",42.9,40.2 - 46.0 (619)
48089,"""Colorado, (TX)""",39.3,38.4 - 40.1 (599)
48091,"""Comal, (TX)""",37.3,36.6 - 38.3 (667)
48093,"""Comanche, (TX)""",41.3,40.2 - 46.0 (619)
48095,"""Concho, (TX)""",42.1,40.2 - 46.0 (619)
48099,"""Coryell, (TX)""",31.1,21.2 - 34.2 (646)
48103,"""Crane, (TX)""",35,34.3 - 36.5 (611)
48105,"""Crockett, (TX)""",38.6,38.4 - 40.1 (599)
48109,"""Culberson, (TX)""",42.1,40.2 - 46.0 (619)
48123,"""DeWitt, (TX)""",39.2,38.4 - 40.1 (599)
48127,"""Dimmit, (TX)""",39.5,38.4 - 40.1 (599)
48131,"""Duval, (TX)""",39,38.4 - 40.1 (599)
48135,"""Ector, (TX)""",32.7,21.2 - 34.2 (646)
48137,"""Edwards, (TX)""",42.4,40.2 - 46.0 (619)
48141,"""El Paso, (TX)""",31.6,21.2 - 34.2 (646)
48145,"""Falls, (TX)""",38.2,36.6 - 38.3 (667)
48149,"""Fayette, (TX)""",40.5,40.2 - 46.0 (619)
48157,"""Fort Bend, (TX)""",33.6,21.2 - 34.2 (646)
48161,"""Freestone, (TX)""",39.5,38.4 - 40.1 (599)
48163,"""Frio, (TX)""",34.2,21.2 - 34.2 (646)
48167,"""Galveston, (TX)""",35.7,34.3 - 36.5 (611)
48171,"""Gillespie, (TX)""",41.6,40.2 - 46.0 (619)
48173,"""Glasscock, (TX)""",36.8,36.6 - 38.3 (667)
48175,"""Goliad, (TX)""",40.1,38.4 - 40.1 (599)
48177,"""Gonzales, (TX)""",38.8,38.4 - 40.1 (599)
48185,"""Grimes, (TX)""",38.8,38.4 - 40.1 (599)
48187,"""Guadalupe, (TX)""",33.9,21.2 - 34.2 (646)
48193,"""Hamilton, (TX)""",41.3,40.2 - 46.0 (619)
48199,"""Hardin, (TX)""",37.3,36.6 - 38.3 (667)
48201,"""Harris, (TX)""",34.9,34.3 - 36.5 (611)
48209,"""Hays, (TX)""",31.1,21.2 - 34.2 (646)
48215,"""Hidalgo, (TX)""",33.2,21.2 - 34.2 (646)
48217,"""Hill, (TX)""",39.5,38.4 - 40.1 (599)
48225,"""Houston, (TX)""",40.7,40.2 - 46.0 (619)
48229,"""Hudspeth, (TX)""",38.3,36.6 - 38.3 (667)
48235,"""Irion, (TX)""",39.4,38.4 - 40.1 (599)
48239,"""Jackson, (TX)""",37.7,36.6 - 38.3 (667)
48241,"""Jasper, (TX)""",39.5,38.4 - 40.1 (599)
48243,"""Jeff Davis, (TX)""",44,40.2 - 46.0 (619)
48245,"""Jefferson, (TX)""",35.2,34.3 - 36.5 (611)
48247,"""Jim Hogg, (TX)""",38.8,38.4 - 40.1 (599)
48249,"""Jim Wells, (TX)""",37.6,36.6 - 38.3 (667)
48255,"""Karnes, (TX)""",35.2,34.3 - 36.5 (611)
48259,"""Kendall, (TX)""",36.8,36.6 - 38.3 (667)
48261,"""Kenedy, (TX)""",41.4,40.2 - 46.0 (619)
48265,"""Kerr, (TX)""",41,40.2 - 46.0 (619)
48267,"""Kimble, (TX)""",43,40.2 - 46.0 (619)
48271,"""Kinney, (TX)""",39.8,38.4 - 40.1 (599)
48273,"""Kleberg, (TX)""",32.1,21.2 - 34.2 (646)
48281,"""Lampasas, (TX)""",38.2,36.6 - 38.3 (667)
48283,"""La Salle, (TX)""",32.9,21.2 - 34.2 (646)
48285,"""Lavaca, (TX)""",40.2,40.2 - 46.0 (619)
48287,"""Lee, (TX)""",38.4,38.4 - 40.1 (599)
48289,"""Leon, (TX)""",41.4,40.2 - 46.0 (619)
48291,"""Liberty, (TX)""",36.4,34.3 - 36.5 (611)
48293,"""Limestone, (TX)""",39.6,38.4 - 40.1 (599)
48297,"""Live Oak, (TX)""",38.8,38.4 - 40.1 (599)
48299,"""Llano, (TX)""",44.6,40.2 - 46.0 (619)
48301,"""Loving, (TX)""",36.1,34.3 - 36.5 (611)
48307,"""McCulloch, (TX)""",40.8,40.2 - 46.0 (619)
48309,"""McLennan, (TX)""",35.1,34.3 - 36.5 (611)
48311,"""McMullen, (TX)""",39.3,38.4 - 40.1 (599)
48313,"""Madison, (TX)""",35.1,34.3 - 36.5 (611)
48319,"""Mason, (TX)""",42,40.2 - 46.0 (619)
48321,"""Matagorda, (TX)""",38.5,38.4 - 40.1 (599)
48323,"""Maverick, (TX)""",36.1,34.3 - 36.5 (611)
48325,"""Medina, (TX)""",36.9,36.6 - 38.3 (667)
48327,"""Menard, (TX)""",42.7,40.2 - 46.0 (619)
48329,"""Midland, (TX)""",31.9,21.2 - 34.2 (646)
48331,"""Milam, (TX)""",40,38.4 - 40.1 (599)
48333,"""Mills, (TX)""",42.1,40.2 - 46.0 (619)
48339,"""Montgomery, (TX)""",35.4,34.3 - 36.5 (611)
48347,"""Nacogdoches, (TX)""",34.2,21.2 - 34.2 (646)
48349,"""Navarro, (TX)""",38.8,38.4 - 40.1 (599)
48351,"""Newton, (TX)""",39.4,38.4 - 40.1 (599)
48355,"""Nueces, (TX)""",35.1,34.3 - 36.5 (611)
48361,"""Orange, (TX)""",37.1,36.6 - 38.3 (667)
48371,"""Pecos, (TX)""",35.5,34.3 - 36.5 (611)
48373,"""Polk, (TX)""",40,38.4 - 40.1 (599)
48377,"""Presidio, (TX)""",42.3,40.2 - 46.0 (619)
48383,"""Reagan, (TX)""",35.3,34.3 - 36.5 (611)
48385,"""Real, (TX)""",43.8,40.2 - 46.0 (619)
48389,"""Reeves, (TX)""",33.7,21.2 - 34.2 (646)
48391,"""Refugio, (TX)""",39.7,38.4 - 40.1 (599)
48395,"""Robertson, (TX)""",38.6,38.4 - 40.1 (599)
48399,"""Runnels, (TX)""",40.1,38.4 - 40.1 (599)
48403,"""Sabine, (TX)""",44.8,40.2 - 46.0 (619)
48405,"""San Augustine, (TX)""",42.9,40.2 - 46.0 (619)
48407,"""San Jacinto, (TX)""",41.5,40.2 - 46.0 (619)
48409,"""San Patricio, (TX)""",37,36.6 - 38.3 (667)
48411,"""San Saba, (TX)""",40.3,40.2 - 46.0 (619)
48413,"""Schleicher, (TX)""",37,36.6 - 38.3 (667)
48419,"""Shelby, (TX)""",39.3,38.4 - 40.1 (599)
48427,"""Starr, (TX)""",37.3,36.6 - 38.3 (667)
48431,"""Sterling, (TX)""",37.8,36.6 - 38.3 (667)
48435,"""Sutton, (TX)""",37.4,36.6 - 38.3 (667)
48443,"""Terrell, (TX)""",42.8,40.2 - 46.0 (619)
48451,"""Tom Green, (TX)""",34.4,34.3 - 36.5 (611)
48453,"""Travis, (TX)""",30.3,21.2 - 34.2 (646)
48455,"""Trinity, (TX)""",43.3,40.2 - 46.0 (619)
